#time   b1   b2   b3
790.430000   -13.847300   -13.847300   -13.847300
791.440000   -13.782400   -13.782400   -13.782400
792.440000   -13.670300   -13.670300   -13.670300
793.630000   -13.469700   -13.469700   -13.469700
794.650000   -13.227800   -13.227800   -13.227800
795.660000   -12.915100   -12.915100   -12.915100
796.560000   -12.572900   -12.572900   -12.572900
797.450000   -12.165800   -12.165800   -12.165800
798.350000   -11.699700   -11.699700   -11.699700
799.240000   -11.162800   -11.162800   -11.162800
800.200000   -10.513800   -10.513800   -10.513800
801.000000   -9.906100   -9.906100   -9.906100
801.640000   -9.386900   -9.386900   -9.386900
802.280000   -8.826400   -8.826400   -8.826400
802.920000   -8.236400   -8.236400   -8.236400
803.660000   -7.510700   -7.510700   -7.510700
804.410000   -6.743700   -6.743700   -6.743700
805.060000   -6.035700   -6.035700   -6.035700
805.630000   -5.392600   -5.392600   -5.392600
806.190000   -4.731800   -4.731800   -4.731800
806.700000   -4.130000   -4.130000   -4.130000
807.200000   -3.510500   -3.510500   -3.510500
807.700000   -2.873300   -2.873300   -2.873300
808.350000   -2.047300   -2.047300   -2.047300
809.120000   -1.038400   -1.038400   -1.038400
809.990000   0.135700   0.135700   0.135700
810.850000   1.327500   1.327500   1.327500
811.720000   2.531100   2.531100   2.531100
812.810000   4.065100   4.065100   4.065100
813.910000   5.605000   5.605000   5.605000
814.780000   6.838100   6.838100   6.838100
815.470000   7.805700   7.805700   7.805700
816.160000   8.761500   8.761500   8.761500
816.850000   9.711400   9.711400   9.711400
817.620000   10.761600   10.761600   10.761600
818.550000   12.006500   12.006500   12.006500
819.630000   13.428400   13.428400   13.428400
820.720000   14.814900   14.814900   14.814900
821.810000   16.160100   16.160100   16.160100
822.760000   17.298800   17.298800   17.298800
823.590000   18.260500   18.260500   18.260500
824.410000   19.192700   19.192700   19.192700
825.320000   20.183900   20.183900   20.183900
826.500000   21.422900   21.422900   21.422900
827.920000   22.815300   22.815300   22.815300
829.330000   24.113300   24.113300   24.113300
830.570000   25.175300   25.175300   25.175300
831.810000   26.160600   26.160600   26.160600
833.050000   27.069200   27.069200   27.069200
834.450000   28.001400   28.001400   28.001400
835.680000   28.738900   28.738900   28.738900
836.780000   29.340700   29.340700   29.340700
837.890000   29.883500   29.883500   29.883500
839.000000   30.367300   30.367300   30.367300
840.280000   30.868800   30.868800   30.868800
841.570000   31.299500   31.299500   31.299500
842.810000   31.647600   31.647600   31.647600
843.890000   31.901300   31.901300   31.901300
844.860000   32.090100   32.090100   32.090100
845.830000   32.243500   32.243500   32.243500
846.640000   32.337900   32.337900   32.337900
847.350000   32.402800   32.402800   32.402800
847.960000   32.444100   32.444100   32.444100
848.570000   32.467700   32.467700   32.467700
849.240000   32.479500   32.479500   32.479500
850.090000   32.461800   32.461800   32.461800
850.940000   32.414600   32.414600   32.414600
851.790000   32.343800   32.343800   32.343800
852.300000   32.278900   32.278900   32.278900
852.390000   32.267100   32.267100   32.267100
852.570000   32.243500   32.243500   32.243500
852.890000   32.196300   32.196300   32.196300
853.260000   32.143200   32.143200   32.143200
853.990000   32.007500   32.007500   32.007500
854.860000   31.824600   31.824600   31.824600
855.740000   31.618100   31.618100   31.618100
856.610000   31.382100   31.382100   31.382100
857.480000   31.122500   31.122500   31.122500
858.360000   30.845200   30.845200   30.845200
859.230000   30.550200   30.550200   30.550200
860.100000   30.237500   30.237500   30.237500
860.860000   29.960200   29.960200   29.960200
861.610000   29.671100   29.671100   29.671100
862.260000   29.411500   29.411500   29.411500
862.840000   29.181400   29.181400   29.181400
863.420000   28.945400   28.945400   28.945400
864.000000   28.703500   28.703500   28.703500
864.750000   28.390800   28.390800   28.390800
865.580000   28.042700   28.042700   28.042700
866.390000   27.688700   27.688700   27.688700
867.080000   27.376000   27.376000   27.376000
867.780000   27.063300   27.063300   27.063300
868.470000   26.744700   26.744700   26.744700
869.300000   26.361200   26.361200   26.361200
870.240000   25.906900   25.906900   25.906900
871.290000   25.387700   25.387700   25.387700
872.340000   24.844900   24.844900   24.844900
873.160000   24.408300   24.408300   24.408300
873.860000   24.024800   24.024800   24.024800
874.550000   23.635400   23.635400   23.635400
875.250000   23.234200   23.234200   23.234200
876.100000   22.732700   22.732700   22.732700
876.960000   22.213500   22.213500   22.213500
877.810000   21.688400   21.688400   21.688400
878.670000   21.145600   21.145600   21.145600
879.670000   20.496600   20.496600   20.496600
880.690000   19.835800   19.835800   19.835800
881.700000   19.163200   19.163200   19.163200
882.710000   18.478800   18.478800   18.478800
883.580000   17.888800   17.888800   17.888800
884.450000   17.298800   17.298800   17.298800
885.000000   16.933000   16.933000   16.933000
885.450000   16.620300   16.620300   16.620300
885.840000   16.360700   16.360700   16.360700
886.230000   16.095200   16.095200   16.095200
886.550000   15.882800   15.882800   15.882800
886.870000   15.670400   15.670400   15.670400
887.140000   15.481600   15.481600   15.481600
887.420000   15.298700   15.298700   15.298700
887.690000   15.115800   15.115800   15.115800
888.010000   14.903400   14.903400   14.903400
888.300000   14.714600   14.714600   14.714600
888.590000   14.525800   14.525800   14.525800
888.920000   14.307500   14.307500   14.307500
889.450000   13.965300   13.965300   13.965300
889.960000   13.646700   13.646700   13.646700
890.460000   13.328100   13.328100   13.328100
891.230000   12.856100   12.856100   12.856100
891.990000   12.390000   12.390000   12.390000
892.670000   11.994700   11.994700   11.994700
893.340000   11.605300   11.605300   11.605300
894.010000   11.227700   11.227700   11.227700
894.680000   10.861900   10.861900   10.861900
895.360000   10.502000   10.502000   10.502000
896.030000   10.159800   10.159800   10.159800
896.700000   9.817600   9.817600   9.817600
897.380000   9.493100   9.493100   9.493100
898.130000   9.127300   9.127300   9.127300
898.890000   8.773300   8.773300   8.773300
899.650000   8.431100   8.431100   8.431100
900.410000   8.088900   8.088900   8.088900
901.160000   7.746700   7.746700   7.746700
901.920000   7.404500   7.404500   7.404500
902.680000   7.062300   7.062300   7.062300
903.440000   6.714200   6.714200   6.714200
904.100000   6.401500   6.401500   6.401500
904.750000   6.082900   6.082900   6.082900
905.410000   5.758400   5.758400   5.758400
906.070000   5.422100   5.422100   5.422100
906.900000   4.979600   4.979600   4.979600
907.570000   4.613800   4.613800   4.613800
908.230000   4.230300   4.230300   4.230300
908.900000   3.840900   3.840900   3.840900
909.560000   3.433800   3.433800   3.433800
910.320000   2.961800   2.961800   2.961800
911.070000   2.472100   2.472100   2.472100
911.820000   1.964700   1.964700   1.964700
912.570000   1.445500   1.445500   1.445500
913.420000   0.855500   0.855500   0.855500
914.260000   0.247800   0.247800   0.247800
915.100000   -0.371700   -0.371700   -0.371700
915.940000   -0.991200   -0.991200   -0.991200
916.780000   -1.622500   -1.622500   -1.622500
917.630000   -2.259700   -2.259700   -2.259700
918.470000   -2.891000   -2.891000   -2.891000
919.310000   -3.528200   -3.528200   -3.528200
920.150000   -4.159500   -4.159500   -4.159500
920.990000   -4.784900   -4.784900   -4.784900
921.840000   -5.410300   -5.410300   -5.410300
922.810000   -6.118300   -6.118300   -6.118300
923.930000   -6.932500   -6.932500   -6.932500
925.050000   -7.729000   -7.729000   -7.729000
926.160000   -8.501900   -8.501900   -8.501900
927.270000   -9.257100   -9.257100   -9.257100
928.380000   -9.994600   -9.994600   -9.994600
929.490000   -10.714400   -10.714400   -10.714400
930.600000   -11.416500   -11.416500   -11.416500
931.700000   -12.095000   -12.095000   -12.095000
932.810000   -12.755800   -12.755800   -12.755800
934.130000   -13.505100   -13.505100   -13.505100
935.180000   -14.089200   -14.089200   -14.089200
936.080000   -14.567100   -14.567100   -14.567100
936.820000   -14.956500   -14.956500   -14.956500
937.560000   -15.340000   -15.340000   -15.340000
938.300000   -15.711700   -15.711700   -15.711700
939.210000   -16.160100   -16.160100   -16.160100
940.280000   -16.691100   -16.691100   -16.691100
941.490000   -17.275200   -17.275200   -17.275200
942.710000   -17.865200   -17.865200   -17.865200
943.920000   -18.461100   -18.461100   -18.461100
944.990000   -18.986200   -18.986200   -18.986200
945.930000   -19.458200   -19.458200   -19.458200
946.740000   -19.865300   -19.865300   -19.865300
947.420000   -20.219300   -20.219300   -20.219300
948.110000   -20.579200   -20.579200   -20.579200
948.790000   -20.939100   -20.939100   -20.939100
949.480000   -21.310800   -21.310800   -21.310800
950.310000   -21.759200   -21.759200   -21.759200
951.050000   -22.160400   -22.160400   -22.160400
951.700000   -22.520300   -22.520300   -22.520300
952.340000   -22.874300   -22.874300   -22.874300
952.990000   -23.234200   -23.234200   -23.234200
953.810000   -23.688500   -23.688500   -23.688500
954.710000   -24.190000   -24.190000   -24.190000
955.710000   -24.744600   -24.744600   -24.744600
956.830000   -25.352300   -25.352300   -25.352300
957.950000   -25.954100   -25.954100   -25.954100
959.210000   -26.620800   -26.620800   -26.620800
960.240000   -27.145900   -27.145900   -27.145900
961.020000   -27.541200   -27.541200   -27.541200
961.620000   -27.836200   -27.836200   -27.836200
962.150000   -28.095800   -28.095800   -28.095800
962.690000   -28.349500   -28.349500   -28.349500
963.330000   -28.644500   -28.644500   -28.644500
964.080000   -28.986700   -28.986700   -28.986700
964.950000   -29.376100   -29.376100   -29.376100
965.970000   -29.812700   -29.812700   -29.812700
966.770000   -30.143100   -30.143100   -30.143100
967.570000   -30.455800   -30.455800   -30.455800
968.370000   -30.762600   -30.762600   -30.762600
969.170000   -31.051700   -31.051700   -31.051700
970.100000   -31.370300   -31.370300   -31.370300
971.030000   -31.671200   -31.671200   -31.671200
972.140000   -32.001600   -32.001600   -32.001600
973.140000   -32.273000   -32.273000   -32.273000
974.140000   -32.509000   -32.509000   -32.509000
975.140000   -32.721400   -32.721400   -32.721400
976.130000   -32.904300   -32.904300   -32.904300
977.360000   -33.087200   -33.087200   -33.087200
978.580000   -33.222900   -33.222900   -33.222900
979.630000   -33.305500   -33.305500   -33.305500
980.560000   -33.346800   -33.346800   -33.346800
981.360000   -33.370400   -33.370400   -33.370400
982.050000   -33.370400   -33.370400   -33.370400
982.730000   -33.358600   -33.358600   -33.358600
983.420000   -33.340900   -33.340900   -33.340900
984.270000   -33.299600   -33.299600   -33.299600
985.390000   -33.217000   -33.217000   -33.217000
985.500000   -33.205200   -33.205200   -33.205200
985.630000   -33.199300   -33.199300   -33.199300
985.880000   -33.175700   -33.175700   -33.175700
986.210000   -33.140300   -33.140300   -33.140300
986.850000   -33.075400   -33.075400   -33.075400
987.950000   -32.945600   -32.945600   -32.945600
989.200000   -32.774500   -32.774500   -32.774500
990.120000   -32.632900   -32.632900   -32.632900
990.870000   -32.509000   -32.509000   -32.509000
991.620000   -32.385100   -32.385100   -32.385100
992.370000   -32.249400   -32.249400   -32.249400
993.030000   -32.125500   -32.125500   -32.125500
993.690000   -31.995700   -31.995700   -31.995700
994.350000   -31.865900   -31.865900   -31.865900
995.150000   -31.700700   -31.700700   -31.700700
995.960000   -31.523700   -31.523700   -31.523700
996.760000   -31.346700   -31.346700   -31.346700
997.570000   -31.163800   -31.163800   -31.163800
998.570000   -30.927800   -30.927800   -30.927800
999.580000   -30.680000   -30.680000   -30.680000
1000.700000   -30.390900   -30.390900   -30.390900
1001.830000   -30.095900   -30.095900   -30.095900
1002.860000   -29.818600   -29.818600   -29.818600
1003.670000   -29.594400   -29.594400   -29.594400
1004.350000   -29.405600   -29.405600   -29.405600
1005.030000   -29.210900   -29.210900   -29.210900
1005.710000   -29.016200   -29.016200   -29.016200
1006.520000   -28.780200   -28.780200   -28.780200
1007.420000   -28.508800   -28.508800   -28.508800
1008.460000   -28.196100   -28.196100   -28.196100
1009.380000   -27.918800   -27.918800   -27.918800
1010.300000   -27.629700   -27.629700   -27.629700
1011.030000   -27.399600   -27.399600   -27.399600
1011.770000   -27.169500   -27.169500   -27.169500
1012.400000   -26.968900   -26.968900   -26.968900
1012.960000   -26.791900   -26.791900   -26.791900
1013.510000   -26.609000   -26.609000   -26.609000
1014.070000   -26.426100   -26.426100   -26.426100
1014.760000   -26.196000   -26.196000   -26.196000
1015.590000   -25.918700   -25.918700   -25.918700
1016.420000   -25.641400   -25.641400   -25.641400
1017.100000   -25.405400   -25.405400   -25.405400
1017.660000   -25.216600   -25.216600   -25.216600
1018.110000   -25.057300   -25.057300   -25.057300
1018.470000   -24.933400   -24.933400   -24.933400
1018.760000   -24.833100   -24.833100   -24.833100
1019.050000   -24.726900   -24.726900   -24.726900
1019.340000   -24.626600   -24.626600   -24.626600
1019.690000   -24.502700   -24.502700   -24.502700
1020.050000   -24.372900   -24.372900   -24.372900
1020.470000   -24.225400   -24.225400   -24.225400
1020.950000   -24.054300   -24.054300   -24.054300
1021.430000   -23.883200   -23.883200   -23.883200
1021.900000   -23.712100   -23.712100   -23.712100
1022.470000   -23.511500   -23.511500   -23.511500
1023.030000   -23.310900   -23.310900   -23.310900
1023.600000   -23.110300   -23.110300   -23.110300
1024.160000   -22.915600   -22.915600   -22.915600
1024.730000   -22.715000   -22.715000   -22.715000
1025.290000   -22.514400   -22.514400   -22.514400
1025.860000   -22.319700   -22.319700   -22.319700
1026.420000   -22.125000   -22.125000   -22.125000
1026.990000   -21.930300   -21.930300   -21.930300
1027.550000   -21.741500   -21.741500   -21.741500
1028.050000   -21.570400   -21.570400   -21.570400
1028.550000   -21.405200   -21.405200   -21.405200
1029.050000   -21.234100   -21.234100   -21.234100
1029.540000   -21.068900   -21.068900   -21.068900
1030.260000   -20.827000   -20.827000   -20.827000
1030.890000   -20.608700   -20.608700   -20.608700
1031.440000   -20.419900   -20.419900   -20.419900
1031.990000   -20.225200   -20.225200   -20.225200
1032.430000   -20.071800   -20.071800   -20.071800
1032.780000   -19.947900   -19.947900   -19.947900
1033.050000   -19.847600   -19.847600   -19.847600
1033.320000   -19.747300   -19.747300   -19.747300
1033.670000   -19.623400   -19.623400   -19.623400
1034.100000   -19.458200   -19.458200   -19.458200
1034.520000   -19.287100   -19.287100   -19.287100
1035.140000   -19.039300   -19.039300   -19.039300
1035.750000   -18.785600   -18.785600   -18.785600
1036.520000   -18.449300   -18.449300   -18.449300
1037.280000   -18.095300   -18.095300   -18.095300
1038.430000   -17.528900   -17.528900   -17.528900
1039.570000   -16.915300   -16.915300   -16.915300
1040.720000   -16.248600   -16.248600   -16.248600
1041.610000   -15.699900   -15.699900   -15.699900
1042.500000   -15.121700   -15.121700   -15.121700
1043.250000   -14.614300   -14.614300   -14.614300
1044.000000   -14.089200   -14.089200   -14.089200
1044.750000   -13.552300   -13.552300   -13.552300
1045.400000   -13.068500   -13.068500   -13.068500
1046.050000   -12.578800   -12.578800   -12.578800
1046.700000   -12.077300   -12.077300   -12.077300
1047.280000   -11.634800   -11.634800   -11.634800
1047.740000   -11.274900   -11.274900   -11.274900
1048.210000   -10.909100   -10.909100   -10.909100
1048.670000   -10.549200   -10.549200   -10.549200
1049.200000   -10.136200   -10.136200   -10.136200
1049.730000   -9.723200   -9.723200   -9.723200
1050.400000   -9.204000   -9.204000   -9.204000
1051.080000   -8.684800   -8.684800   -8.684800
1051.970000   -8.018100   -8.018100   -8.018100
1052.860000   -7.375000   -7.375000   -7.375000
1053.750000   -6.755500   -6.755500   -6.755500
1054.650000   -6.171400   -6.171400   -6.171400
1055.330000   -5.740700   -5.740700   -5.740700
1055.860000   -5.433900   -5.433900   -5.433900
1056.380000   -5.138900   -5.138900   -5.138900
1056.900000   -4.861600   -4.861600   -4.861600
1057.420000   -4.602000   -4.602000   -4.602000
1058.190000   -4.248000   -4.248000   -4.248000
1058.960000   -3.935300   -3.935300   -3.935300
1059.570000   -3.717000   -3.717000   -3.717000
1060.100000   -3.551800   -3.551800   -3.551800
1060.630000   -3.404300   -3.404300   -3.404300
1061.150000   -3.280400   -3.280400   -3.280400
1061.580000   -3.197800   -3.197800   -3.197800
1062.010000   -3.127000   -3.127000   -3.127000
1062.440000   -3.068000   -3.068000   -3.068000
1062.930000   -3.020800   -3.020800   -3.020800
1063.500000   -2.991300   -2.991300   -2.991300
1064.040000   -2.985400   -2.985400   -2.985400
1064.580000   -2.997200   -2.997200   -2.997200
1065.130000   -3.032600   -3.032600   -3.032600
1065.760000   -3.103400   -3.103400   -3.103400
1066.530000   -3.221400   -3.221400   -3.221400
1067.420000   -3.404300   -3.404300   -3.404300
1068.450000   -3.675700   -3.675700   -3.675700
1069.470000   -3.994300   -3.994300   -3.994300
1070.500000   -4.366000   -4.366000   -4.366000
1071.530000   -4.773100   -4.773100   -4.773100
1072.550000   -5.209700   -5.209700   -5.209700
1073.580000   -5.669900   -5.669900   -5.669900
1074.720000   -6.200900   -6.200900   -6.200900
1075.860000   -6.731900   -6.731900   -6.731900
1076.690000   -7.121300   -7.121300   -7.121300
1077.330000   -7.422200   -7.422200   -7.422200
1077.900000   -7.687700   -7.687700   -7.687700
1078.470000   -7.947300   -7.947300   -7.947300
1078.600000   -8.000400   -8.000400   -8.000400
1078.670000   -8.029900   -8.029900   -8.029900
1078.800000   -8.088900   -8.088900   -8.088900
1079.060000   -8.206900   -8.206900   -8.206900
1079.590000   -8.431100   -8.431100   -8.431100
1080.410000   -8.779200   -8.779200   -8.779200
1081.370000   -9.162700   -9.162700   -9.162700
1082.340000   -9.516700   -9.516700   -9.516700
1083.530000   -9.917900   -9.917900   -9.917900
1084.500000   -10.207000   -10.207000   -10.207000
1085.300000   -10.425300   -10.425300   -10.425300
1086.100000   -10.614100   -10.614100   -10.614100
1086.900000   -10.785200   -10.785200   -10.785200
1087.840000   -10.950400   -10.950400   -10.950400
1088.900000   -11.103800   -11.103800   -11.103800
1089.960000   -11.210000   -11.210000   -11.210000
1090.900000   -11.274900   -11.274900   -11.274900
1091.730000   -11.304400   -11.304400   -11.304400
1092.440000   -11.310300   -11.310300   -11.310300
1093.150000   -11.298500   -11.298500   -11.298500
1093.870000   -11.274900   -11.274900   -11.274900
1094.910000   -11.215900   -11.215900   -11.215900
1096.090000   -11.109700   -11.109700   -11.109700
1097.440000   -10.950400   -10.950400   -10.950400
1098.560000   -10.791100   -10.791100   -10.791100
1099.410000   -10.649500   -10.649500   -10.649500
1100.080000   -10.531500   -10.531500   -10.531500
1100.760000   -10.401700   -10.401700   -10.401700
1101.430000   -10.266000   -10.266000   -10.266000
1102.230000   -10.089000   -10.089000   -10.089000
1103.130000   -9.882500   -9.882500   -9.882500
1103.840000   -9.705500   -9.705500   -9.705500
1104.390000   -9.563900   -9.563900   -9.563900
1104.880000   -9.434100   -9.434100   -9.434100
1105.370000   -9.298400   -9.298400   -9.298400
1106.010000   -9.115500   -9.115500   -9.115500
1106.640000   -8.926700   -8.926700   -8.926700
1107.280000   -8.732000   -8.732000   -8.732000
1107.910000   -8.525500   -8.525500   -8.525500
1108.660000   -8.271800   -8.271800   -8.271800
1109.400000   -8.012200   -8.012200   -8.012200
1110.310000   -7.681800   -7.681800   -7.681800
1111.220000   -7.333700   -7.333700   -7.333700
1112.270000   -6.926600   -6.926600   -6.926600
1112.420000   -6.861700   -6.861700   -6.861700
1112.530000   -6.820400   -6.820400   -6.820400
1112.730000   -6.737800   -6.737800   -6.737800
1113.010000   -6.625700   -6.625700   -6.625700
1113.460000   -6.442800   -6.442800   -6.442800
1114.230000   -6.118300   -6.118300   -6.118300
1115.130000   -5.734800   -5.734800   -5.734800
1116.040000   -5.345400   -5.345400   -5.345400
1116.800000   -5.020900   -5.020900   -5.020900
1117.560000   -4.690500   -4.690500   -4.690500
1118.320000   -4.360100   -4.360100   -4.360100
1119.190000   -3.988400   -3.988400   -3.988400
1119.970000   -3.652100   -3.652100   -3.652100
1120.750000   -3.321700   -3.321700   -3.321700
1121.530000   -2.997200   -2.997200   -2.997200
1122.310000   -2.678600   -2.678600   -2.678600
1123.090000   -2.360000   -2.360000   -2.360000
1123.780000   -2.082700   -2.082700   -2.082700
1124.480000   -1.811300   -1.811300   -1.811300
1125.170000   -1.539900   -1.539900   -1.539900
1125.860000   -1.274400   -1.274400   -1.274400
1126.550000   -1.014800   -1.014800   -1.014800
1127.240000   -0.761100   -0.761100   -0.761100
1127.930000   -0.507400   -0.507400   -0.507400
1128.770000   -0.200600   -0.200600   -0.200600
1129.730000   0.141600   0.141600   0.141600
1130.540000   0.424800   0.424800   0.424800
1131.250000   0.666700   0.666700   0.666700
1131.950000   0.902700   0.902700   0.902700
1132.650000   1.144600   1.144600   1.144600
1133.510000   1.433700   1.433700   1.433700
1134.490000   1.752300   1.752300   1.752300
1135.610000   2.124000   2.124000   2.124000
1136.720000   2.483900   2.483900   2.483900
1137.840000   2.843800   2.843800   2.843800
1138.960000   3.209600   3.209600   3.209600
1140.200000   3.610800   3.610800   3.610800
1141.440000   4.012000   4.012000   4.012000
1142.560000   4.366000   4.366000   4.366000
1143.670000   4.720000   4.720000   4.720000
1144.640000   5.026800   5.026800   5.026800
1145.610000   5.327700   5.327700   5.327700
1146.390000   5.569600   5.569600   5.569600
1147.070000   5.770200   5.770200   5.770200
1147.740000   5.964900   5.964900   5.964900
1148.420000   6.159600   6.159600   6.159600
1149.380000   6.419200   6.419200   6.419200
1150.540000   6.708300   6.708300   6.708300
1151.920000   7.026900   7.026900   7.026900
1153.150000   7.268800   7.268800   7.268800
1154.180000   7.451700   7.451700   7.451700
1155.000000   7.575600   7.575600   7.575600
1155.820000   7.687700   7.687700   7.687700
1156.640000   7.782100   7.782100   7.782100
1157.280000   7.847000   7.847000   7.847000
1157.830000   7.894200   7.894200   7.894200
1158.380000   7.935500   7.935500   7.935500
1158.930000   7.976800   7.976800   7.976800
1159.620000   8.012200   8.012200   8.012200
1160.320000   8.047600   8.047600   8.047600
1161.130000   8.077100   8.077100   8.077100
1161.950000   8.094800   8.094800   8.094800
1162.760000   8.112500   8.112500   8.112500
1163.400000   8.124300   8.124300   8.124300
1163.940000   8.124300   8.124300   8.124300
1164.400000   8.130200   8.130200   8.130200
1164.790000   8.130200   8.130200   8.130200
1165.140000   8.130200   8.130200   8.130200
1165.430000   8.130200   8.130200   8.130200
1165.460000   8.130200   8.130200   8.130200
1165.520000   8.130200   8.130200   8.130200
1165.640000   8.130200   8.130200   8.130200
1165.770000   8.130200   8.130200   8.130200
1165.990000   8.130200   8.130200   8.130200
1166.210000   8.130200   8.130200   8.130200
1166.470000   8.130200   8.130200   8.130200
1166.770000   8.130200   8.130200   8.130200
1167.100000   8.130200   8.130200   8.130200
1167.480000   8.124300   8.124300   8.124300
1167.900000   8.124300   8.124300   8.124300
1168.370000   8.124300   8.124300   8.124300
1168.910000   8.118400   8.118400   8.118400
1169.430000   8.112500   8.112500   8.112500
1169.940000   8.106600   8.106600   8.106600
1170.460000   8.100700   8.100700   8.100700
1171.040000   8.094800   8.094800   8.094800
1171.620000   8.088900   8.088900   8.088900
1172.280000   8.083000   8.083000   8.083000
1172.840000   8.077100   8.077100   8.077100
1173.310000   8.071200   8.071200   8.071200
1173.790000   8.065300   8.065300   8.065300
1174.260000   8.059400   8.059400   8.059400
1174.800000   8.053500   8.053500   8.053500
1175.340000   8.047600   8.047600   8.047600
1175.880000   8.047600   8.047600   8.047600
1176.360000   8.041700   8.041700   8.041700
1176.790000   8.041700   8.041700   8.041700
1177.220000   8.041700   8.041700   8.041700
1177.650000   8.041700   8.041700   8.041700
1178.130000   8.047600   8.047600   8.047600
1178.800000   8.053500   8.053500   8.053500
1179.640000   8.065300   8.065300   8.065300
1180.480000   8.088900   8.088900   8.088900
1180.720000   8.100700   8.100700   8.100700
1180.820000   8.100700   8.100700   8.100700
1181.020000   8.112500   8.112500   8.112500
1181.340000   8.124300   8.124300   8.124300
1181.870000   8.147900   8.147900   8.147900
1182.500000   8.183300   8.183300   8.183300
1183.130000   8.230500   8.230500   8.230500
1183.760000   8.277700   8.277700   8.277700
1184.520000   8.348500   8.348500   8.348500
1185.290000   8.431100   8.431100   8.431100
1186.200000   8.543200   8.543200   8.543200
1187.010000   8.661200   8.661200   8.661200
1187.690000   8.773300   8.773300   8.773300
1188.270000   8.873600   8.873600   8.873600
1188.850000   8.979800   8.979800   8.979800
1189.430000   9.097800   9.097800   9.097800
1190.150000   9.257100   9.257100   9.257100
1191.020000   9.469500   9.469500   9.469500
1192.000000   9.729100   9.729100   9.729100
1192.830000   9.971000   9.971000   9.971000
1193.650000   10.230600   10.230600   10.230600
1194.360000   10.472500   10.472500   10.472500
1194.970000   10.696700   10.696700   10.696700
1195.580000   10.926800   10.926800   10.926800
1196.190000   11.168700   11.168700   11.168700
1196.930000   11.481400   11.481400   11.481400
1197.690000   11.823600   11.823600   11.823600
1198.300000   12.112700   12.112700   12.112700
1198.370000   12.148100   12.148100   12.148100
1198.520000   12.224800   12.224800   12.224800
1198.830000   12.372300   12.372300   12.372300
1199.220000   12.572900   12.572900   12.572900
1199.890000   12.921000   12.921000   12.921000
1200.680000   13.351700   13.351700   13.351700
1201.390000   13.752900   13.752900   13.752900
1202.090000   14.165900   14.165900   14.165900
1202.710000   14.537600   14.537600   14.537600
1203.320000   14.921100   14.921100   14.921100
1203.860000   15.263300   15.263300   15.263300
1204.410000   15.611400   15.611400   15.611400
1204.890000   15.924100   15.924100   15.924100
1205.370000   16.242700   16.242700   16.242700
1205.790000   16.520000   16.520000   16.520000
1206.200000   16.797300   16.797300   16.797300
1206.530000   17.015600   17.015600   17.015600
1206.810000   17.210300   17.210300   17.210300
1207.100000   17.405000   17.405000   17.405000
1207.330000   17.558400   17.558400   17.558400
1207.520000   17.688200   17.688200   17.688200
1207.680000   17.800300   17.800300   17.800300
1207.850000   17.912400   17.912400   17.912400
1208.040000   18.042200   18.042200   18.042200
1208.250000   18.189700   18.189700   18.189700
1208.490000   18.354900   18.354900   18.354900
1208.740000   18.520100   18.520100   18.520100
1209.010000   18.703000   18.703000   18.703000
1209.290000   18.891800   18.891800   18.891800
1209.570000   19.080600   19.080600   19.080600
1209.840000   19.269400   19.269400   19.269400
1210.070000   19.422800   19.422800   19.422800
1210.300000   19.576200   19.576200   19.576200
1210.530000   19.729600   19.729600   19.729600
1210.790000   19.906600   19.906600   19.906600
1211.110000   20.119000   20.119000   20.119000
1211.500000   20.372700   20.372700   20.372700
1211.970000   20.679500   20.679500   20.679500
1212.530000   21.039400   21.039400   21.039400
1213.040000   21.369800   21.369800   21.369800
1213.490000   21.647100   21.647100   21.647100
1213.930000   21.918500   21.918500   21.918500
1214.380000   22.189900   22.189900   22.189900
1214.890000   22.496700   22.496700   22.496700
1215.410000   22.803500   22.803500   22.803500
1215.920000   23.098500   23.098500   23.098500
1216.820000   23.594100   23.594100   23.594100
1217.710000   24.072000   24.072000   24.072000
1218.610000   24.532200   24.532200   24.532200
1219.500000   24.968800   24.968800   24.968800
1220.130000   25.263800   25.263800   25.263800
1220.690000   25.511600   25.511600   25.511600
1221.250000   25.759400   25.759400   25.759400
1221.810000   25.989500   25.989500   25.989500
1222.520000   26.272700   26.272700   26.272700
1223.230000   26.544100   26.544100   26.544100
1223.930000   26.797800   26.797800   26.797800
1224.640000   27.033800   27.033800   27.033800
1225.610000   27.334700   27.334700   27.334700
1226.590000   27.606100   27.606100   27.606100
1227.410000   27.812600   27.812600   27.812600
1228.230000   27.995500   27.995500   27.995500
1229.050000   28.148900   28.148900   28.148900
1229.710000   28.261000   28.261000   28.261000
1229.790000   28.272800   28.272800   28.272800
1229.940000   28.296400   28.296400   28.296400
1230.260000   28.337700   28.337700   28.337700
1230.490000   28.367200   28.367200   28.367200
1230.540000   28.373100   28.373100   28.373100
1230.630000   28.384900   28.384900   28.384900
1230.810000   28.402600   28.402600   28.402600
1231.160000   28.443900   28.443900   28.443900
1231.860000   28.502900   28.502900   28.502900
1232.570000   28.538300   28.538300   28.538300
1233.070000   28.556000   28.556000   28.556000
1233.580000   28.561900   28.561900   28.561900
1233.990000   28.561900   28.561900   28.561900
1234.400000   28.550100   28.550100   28.550100
1234.820000   28.532400   28.532400   28.532400
1235.450000   28.497000   28.497000   28.497000
