     kick_time          B[G]     mid range  pulse_height     slice_ave     slice_rms    half_width        <xp^2>     xp_limit        Nxp(i)  xp_correction        Ngauss
   -7.4890E+01    0.0000E+00    0.0000E+00   -1.2495E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.2890E+01    0.0000E+00    0.0000E+00   -1.1938E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0890E+01    0.0000E+00    0.0000E+00   -1.2500E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0840E+01    0.0000E+00    0.0000E+00   -1.2511E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0830E+01    0.0000E+00    0.0000E+00   -1.2513E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0830E+01    0.0000E+00    0.0000E+00   -1.2513E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0820E+01    0.0000E+00    0.0000E+00   -1.2516E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0800E+01    0.0000E+00    0.0000E+00   -1.2520E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0800E+01    0.0000E+00    0.0000E+00   -1.2520E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0800E+01    0.0000E+00    0.0000E+00   -1.2520E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0800E+01    0.0000E+00    0.0000E+00   -1.2520E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0800E+01    0.0000E+00    0.0000E+00   -1.2520E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0800E+01    0.0000E+00    0.0000E+00   -1.2520E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0800E+01    0.0000E+00    0.0000E+00   -1.2520E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0800E+01    0.0000E+00    0.0000E+00   -1.2520E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0800E+01    0.0000E+00    0.0000E+00   -1.2520E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0800E+01    0.0000E+00    0.0000E+00   -1.2520E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0800E+01    0.0000E+00    0.0000E+00   -1.2520E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0800E+01    0.0000E+00    0.0000E+00   -1.2520E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0790E+01    0.0000E+00    0.0000E+00   -1.2522E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0790E+01    0.0000E+00    0.0000E+00   -1.2522E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0790E+01    0.0000E+00    0.0000E+00   -1.2522E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
